product_name,category,product_url,price,original_price,sale_price,image_url,product_type
SD-Torque,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/sd-torque-2/,,"16,320,000 ₫","9,792,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Sd-torque.jpg,simple
Đèn Cồn (Alcohol Lamp),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/den-con-alcohol-lamp/,"27,000 ",,,https://tinnha.vn/wp-content/uploads/2023/06/Den-con-01.png,simple
Kẹp phẫu tích có mấu (Ms: 2F24),Kẹp phẫu tích,https://tinnha.vn/shop/dung-cu/kep-phau-tich/kep-phau-tich-co-mau-ms-2f24/,"79,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2F24_Kep-phau-tich-co-mau-05.png,simple
Kềm bẻ đuôi dây Cinchback (6728),Kềm bẻ đuôi dây Cinchback,https://tinnha.vn/shop/dung-cu/kem-be-duoi-day-cinchback/kem-be-duoi-day-cinchback-ms-6728/,"489,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6728_Kem-be-duoi-day-Cinchback.png,simple
"Mũi Trụ Thuôn Đầu Tròn 1,8mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-tron-18mm/,"350,000  – 390,000",,,https://tinnha.vn/wp-content/uploads/2024/03/199-018F-1-1.jpg,configurable
Ống hút phẫu thuật (Ms: 2C05),Ống hút phẫu thuật,https://tinnha.vn/shop/dung-cu/ong-hut-phau-thuat/ong-hut-phau-thuat-ms-2c05/,"289,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2C05_Ong-hut-phau-thuat-02-1-1.png,simple
Vật liệu ghép mô mềm dạng miếng ABCcolla,Vật liệu cấy ghép,https://tinnha.vn/shop/vat-lieu-cay-ghep/vat-lieu-ghep-mo-mem-dang-mieng-abccolla/,"1,785,000  – 4,725,000",,,https://tinnha.vn/wp-content/uploads/2024/01/1-2-1.jpg,configurable
Xi Măng Gắn Tạm Cho Implant (Dentotemp),Vật liệu gắn,https://tinnha.vn/shop/vat-lieu-gan/xi-mang-gan-tam-cho-implant-dentotemp/,"1,100,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/dentotemp-2642-1000x1000-1.jpg,simple
"Mũi Reduction Cylinder 1,7mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-gross-reduction-cylinder-17mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/512-017C-2-1.jpg,simple
"Mũi Khoan Đầu Nón Ngược 0,9mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-non-nguoc-09mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/010-009M-1-1-3.jpg,simple
"Mũi Khoan Hình Ngọn Lửa 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-ngon-lua-14mm/,"320,000  – 550,000",,,https://tinnha.vn/wp-content/uploads/2024/03/250-012C-1-1.jpg,configurable
"Mũi Khoan Hình Ngọn Lửa 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-ngon-lua-12mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/249-012M-1-1.jpg,simple
Banh môi (Ms: 2902),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/banh-moi-ms-2902/,"229,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Banh-moi-24-1-1.png,simple
Dụng cụ nghiền xương (Ms: 5505),Dụng cụ nghiền xương,https://tinnha.vn/shop/dung-cu/dung-cu-nghien-xuong/dung-cu-nghien-xuong-ms-5505/,"1,390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN-4a_Dung-cu-nghien-xuong-06-1-1.png,simple
Dụng cụ nâng xoang (Ms: 5401),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/dung-cu-nang-xoang-ms-5401-5402/,"139,000  – 159,000",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Dung-cu-nang-mang-xoang-1-1.png,configurable
Resin Matrix Bands,Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/resin-matrix-bands/,,"425,000 ₫","340,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Resin-matrix-bands-01.png,simple
Bóc tách ( Ms: 2605),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/boc-tach-ms-2605/,"109,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2605-1-1.png,simple
"Mũi Khoan Kim Cương Edo 1,5mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-kim-cuong-edo-15mm-2/,"790,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/E213-015M-1-1.jpg,simple
Cao Su Lấy Dấu Khớp Cắn (Smartsil Bite),Vật liệu lấy dấu,https://tinnha.vn/shop/vat-lieu-lay-dau/cao-su-lay-dau-khop-can-smartsil-bite-2/,"300,000 ",,,https://tinnha.vn/wp-content/uploads/2023/08/cao-su-lay-dau-khop-can-1-1-1.jpg,simple
"Mũi Khoan Hình Trụ Phẳng 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-tru-cuoi-phang-14mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/110-014XC-1-1-2.jpg,simple
Bộ Cọ Titan Làm Sạch Cổ Implant (Titan Brush),Dụng cụ Hàn Quốc,https://tinnha.vn/shop/dung-cu-han-quoc/bo-co-titan-lam-sach-co-implant-titan-brush/,"8,570,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/bdf35cb7b1317c6f2520.jpg,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,8mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-18mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/173-018C-1-1.jpg,simple
Xi Măng Gắn Tạm (Any-temp),Vật liệu gắn,https://tinnha.vn/shop/vat-lieu-gan/xi-mang-gan-tam-any-temp/,"195,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/73871a36f7b03aee63a1.jpg,simple
Mũi Cắt Mô Mềm (Soft Tissues Trimmer) – lẻ,Dụng cụ Hàn Quốc,https://tinnha.vn/shop/dung-cu-han-quoc/mui-cat-mo-mem-soft-tissues-trimmer-le/,"2,950,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/cb506e09838f4ed1179e.jpg,simple
Kềm bẻ dây (Ms: 6203-6707),Kềm bẻ dây,https://tinnha.vn/shop/dung-cu/kem-be-day/kem-be-day-ms-6203-6707/,"279,000  – 719,000",,,https://tinnha.vn/wp-content/uploads/2024/04/6203-6707-Kem-be-day.png,configurable
Cone Chính Không Vạch (2%),*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/cone-chinh-khong-vach-2/,,"55,000 ₫","30,800 ₫",https://tinnha.vn/wp-content/uploads/2024/06/cone-chính-không-vạch.jpg,simple
Móc chỉnh nha,Dụng cụ chỉnh nha,https://tinnha.vn/shop/chinh-nha/dung-cu-chinh-nha/moc-chinh-nha/,"50,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/moc-chinh-nha.jpg,simple
Kit Hướng Dẫn Định Vị Phẫu Thuật (Implant Positioning – Kit),Kit phẫu thuật,https://tinnha.vn/shop/kit-phau-thuat/kit-huong-dan-dinh-vi-phau-thuat-implant-positioning-kit/,"14,160,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/767a4801a58768d93196.jpg,simple
Kềm tháo mắc cài (Ms: 6401),Kềm tháo mắc cài,https://tinnha.vn/shop/dung-cu/kem-thao-mac-cai/kem-thao-mac-cai-ms-6401/,"690,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6401_Kềm-tháo-mắc-cài.png,simple
Trám Bít Ống Tủy One-fil,Nội nha,https://tinnha.vn/shop/noi-nha/tram-bit-ong-tuy-one-fil-2/,"1,350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/c25e907ec4bd68e331ac-1.jpg,simple
Đồ Giữ Đê (Rubber Dam Clamps),Nội nha,https://tinnha.vn/shop/noi-nha/do-giu-de-rubber-dam-clamps/,"359,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/clamp-no12.jpg,simple
Khay lấy dấu khớp cắn,Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/khay-lay-dau-khop-can/,,"85,000 ₫","68,000 ₫",https://tinnha.vn/wp-content/uploads/2024/05/Khay-lay-dau-khop-can-01.png,simple
Bone Profiler,Thiết bị,https://tinnha.vn/shop/thiet-bi/bone-profiler/,"12,150,000 ",,,https://tinnha.vn/wp-content/uploads/2023/08/bone-profiler-01-1.jpg,simple
Hộp PRF Đơn Giản,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/hop-prf-don-gian/,,"4,900,000 ₫","2,940,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Hộp-PRF.jpg,simple
Thuốc Nhộm Màu Ống Tủy,Nội nha,https://tinnha.vn/shop/noi-nha/thuoc-nhom-mau-ong-tuy-canal-seek/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/d9be59930d50a10ef841-1.jpg,simple
"Bộ Đục Lợi, Chẻ Xương Trimmer Kit",*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/bo-duc-loi-che-xuong-trimmer-kit/,,"10,250,000 ₫","6,150,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Trimer-kit.jpg,simple
Mũi Kim Ngọn Lửa Đầu Ngắn 1mm,Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-kim-ngon-lua-dau-ngan-1mm-2/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/FLAME-NEEDLE-short-head-t3-03-1-1.jpg,simple
"Mũi Trụ Thuôn Đầu Tròn 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-19mm-sao-chep/,"350,000  – 390,000",,,https://tinnha.vn/wp-content/uploads/2024/03/199-012C-2-1.jpg,configurable
Vis Cố Định Xương – Gói 5 Vis,Vật liệu cấy ghép,https://tinnha.vn/shop/vat-lieu-cay-ghep/vis-co-dinh-xuong/,"1,450,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/vis-co-dinh-xuong-01-1-1-02-1.jpg,simple
Tẩy Trắng Tại Phòng (W-gel),Tẩy trắng,https://tinnha.vn/shop/tay-trang/tay-trang-tai-phong-w-gel/,"2,250,000 ",,,https://tinnha.vn/wp-content/uploads/2023/06/tay-trang-01-1.png,simple
"Mũi Mài Chỉnh Composite 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-mai-chinh-composite-12mm-2/,"320,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/166-012C-1-1-1.jpg,simple
Kẹp gắp (Ms: 1308),Kẹp gắp,https://tinnha.vn/shop/dung-cu/kep-gap/kep-gap-ms-1308/,"65,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/1308_Kep-gap.png,simple
Bộ Kit Nâng Xoang Kín + Hở + Thủy Lực (Sinus Combination Kit),Kit phẫu thuật,https://tinnha.vn/shop/kit-phau-thuat/bo-kit-nang-xoang-kin-ho-thuy-luc-sinus-combination-kit/,"37,500,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/e9d98daa602cad72f43d.jpg,simple
Bộ Kit Nâng Xoang Kín Đơn Giản (Simple Sinus Crestal Reamer Kit),Kit phẫu thuật,https://tinnha.vn/shop/kit-phau-thuat/bo-kit-nang-xoang-kin-don-gian-simple-sinus-crestal-reamer-kit/,"9,840,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/78b98bf8667eab20f26f.jpg,simple
Dụng Cụ Tháo Trụ Chân Răng Và Ốc Implant,Dụng cụ Hàn Quốc,https://tinnha.vn/shop/dung-cu-han-quoc/dung-cu-thao-tru-chan-rang-va-oc-implant/,,"2,000,000 ₫","1,200,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Dụng-cụ-tháo-trụ-chân-răng.jpg,simple
Mũi Đánh Bóng (Prophy Brush),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/mui-danh-bong-prophy-brush-2/,"159,200  – 340,000",,,https://tinnha.vn/wp-content/uploads/2024/05/Mũi-dánh-bóng-02-01.png,configurable
Bay (Ms: 7909-7922),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/bay-ms-7909-7922/,"49,000  – 329,000",,,https://tinnha.vn/wp-content/uploads/2024/04/TN2c_Bay-02-1-1.png,configurable
Kéo Cắt Phẫu Thuật ( Ms: 2101),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/keo-cat-phau-thuat-ms-2101/,"99,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN1b_Keo-cat-phau-thuat1-1.png,simple
Cốc rỗng (Ms: 8210),"Cốc rỗng, chén trộn",https://tinnha.vn/shop/dung-cu/coc-rong/coc-rong-ms-8210/,"529,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN3_Coc-rong-1-1.png,simple
Kềm cắt dây mảnh (Ms: 6106),Kềm cắt dây mảnh,https://tinnha.vn/shop/dung-cu/kem-cat-day-manh/kem-cat-day-manh-ms-6106/,"739,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6106_Kem-cat-day-manh-1.png,simple
"Mũi Khoan Mài Cùi 2,3mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-23mm/,"390,000  – 550,000",,,https://tinnha.vn/wp-content/uploads/2024/03/197-023C-1-1.jpg,configurable
Kềm Bấm Lỗ Đê (KSK Rubber Dam Clamps Punch),Nội nha,https://tinnha.vn/shop/noi-nha/thiet-bi-noi-nha/kem-bam-lo-de-ksk-rubber-dam-clamps-punch/,"2,200,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/kem-dat-de.jpg,simple
Cán dao (Ms: 2205- 2206),"Dao, cán dao",https://tinnha.vn/shop/dung-cu/dao-can-dao/can-dao-ms-2205-2206/,"139,000  – 149,000",,,https://tinnha.vn/wp-content/uploads/2024/04/2205-2206_Can-dao-09.png,configurable
Cây Nạo Xương ( Ms: 2416- 2417),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-nao-xuong-ms-2416-2417/,"109,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN1_Cay-nao-xuong-05-1.png,simple
Vật Liệu Giảm Ê Buốt Any-Flu Gel,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/vat-lieu-giam-e-buot-any-flu-gel/,,"95,000 ₫","51,300 ₫",https://tinnha.vn/wp-content/uploads/2024/06/any-flu-gel.jpg,simple
"Mũi Khoan Mài Cùi 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-12mm-2/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/197-012F-scaled.jpg,simple
Dây cung Nickel Titanium kích hoạt nhiệt M5TM,Dây cung,https://tinnha.vn/shop/chinh-nha/day-cung/day-cung-nickel-titanium-kich-hoat-nhiet-m5tm-2/,"85,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/Day-cung-M5TM-2.jpg,simple
Kềm Weigart (Ms: 6201),Kềm Weigart,https://tinnha.vn/shop/dung-cu/kem-weigart/kem-weigart-ms-6201/,"749,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6201_Kem-Weingart-.png,simple
Cây ghép xương ( Ms:5503),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-ghep-xuong-ms5503/,"309,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Dung-cu-ghep-xuong-1-1.png,simple
Vis Cọc Lều – Gói 5 Vis,Vật liệu cấy ghép,https://tinnha.vn/shop/vat-lieu-cay-ghep/vis-coc-leu/,"1,600,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/vis-coc-leu-2-01-1-1-02-1.jpg,simple
Cọ Titan Làm Sạch Cổ Implant (Titanium brush)-lẻ,Dụng cụ Hàn Quốc,https://tinnha.vn/shop/dung-cu-han-quoc/co-titan-lam-sach-co-implant-titanium-brush-le-2/,"960,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/bdf35cb7b1317c6f2520.jpg,simple
"Mũi Khoan Mài Cùi 2,5mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-25mm/,"440,000  – 550,000",,,https://tinnha.vn/wp-content/uploads/2024/03/198-025C-1-1-1.jpg,configurable
"Mũi Khoan Hình Nụ 3,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-nu-32mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/257-032M-1-1.jpg,simple
Gates Drills,Nội nha,https://tinnha.vn/shop/noi-nha/tram-noi-nha/gates-drills/,"150,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-gates-drills-01-1-1.png,simple
Dao cắt sáp (Ms: 7905-7906),"Dao, cán dao",https://tinnha.vn/shop/dung-cu/dao-can-dao/dao-cat-sap-ms-7905-7906/,"39,000  – 49,000",,,https://tinnha.vn/wp-content/uploads/2024/04/7905-7906_Dao-cat-sap.png,configurable
Bay ( Ms: 7918),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/bay-ms-7918/,"79,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN2c_Bay-06-1-1.png,simple
Spreaders File,Trâm nội nha,https://tinnha.vn/shop/noi-nha/tram-noi-nha/spreaders-file/,"60,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-spreader-file-01-1-1.png,simple
Tay Khoan Nhanh (Anti-retraction Handpiece),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/tay-khoan-nhanh-anti-retraction-handpiece/,"2,500,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/khoan-nhanh-2.jpg,simple
Kềm chỉnh nha (Ms: 6133),Kềm chỉnh nha,https://tinnha.vn/shop/dung-cu/kem-chinh-nha/kem-chinh-nha-ms-6133/,"719,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6133_Kem-chinh-nha.png,simple
Nút chỉnh nha,Dụng cụ chỉnh nha,https://tinnha.vn/shop/chinh-nha/dung-cu-chinh-nha/nut-chinh-nha/,"50,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/nut-chinh-nha.jpg,simple
Cán cọ Etching,Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/can-co-etching/,,"20,000 ₫","18,000 ₫",https://tinnha.vn/wp-content/uploads/2024/05/Can-co-Etching-01.png,simple
ENA HRi Mini Kit,Vật liệu trám,https://tinnha.vn/shop/vat-lieu-tram/ena-hri-mini-kit/,"4,050,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/ena-hri-mini-kit-02-01-2.jpg,simple
Gel Làm Sạch Ống Tủy (Endo Prep Gel),Nội nha,https://tinnha.vn/shop/noi-nha/vat-lieu-noi-nha/gel-lam-sach-ong-tuy-endo-prep-gel/,"240,000 ",,,https://tinnha.vn/wp-content/uploads/2022/01/Gel-Lam-Sach-Ong-Tuy.png,simple
Keo Dán Thế Hệ Thứ 5 (Anybond),Sản phẩm khác,https://tinnha.vn/shop/san-pham-khac/keo-dan-the-he-thu-5-anybond-2/,"330,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/aba83205df8312dd4b92.jpg,simple
Kềm Mathieu (Ms: 2D01-2D02),Kềm Mathieu,https://tinnha.vn/shop/dung-cu/kem-mathieu/kem-mathieu-ms-2d01-2d02/,"219,000  – 229,000",,,https://tinnha.vn/wp-content/uploads/2024/04/2D01-2D02_Kem-Mathieu-01.png,configurable
Máy Nội Nha Định Vị Chóp ZR Rap,Nội nha,https://tinnha.vn/shop/noi-nha/may-noi-nha-dinh-vi-chop-zr-rap/,"15,000,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/z4545240432674_9fa824726831013c8fcc58e139a18edc.jpg,simple
Kẹp phẫu tích không mấu (Ms: 2F14),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-phau-tich-khong-mau-ms-2f14/,"149,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2F14_Kep-phau-tich-khong-mau.png,simple
"Mũi Khoan Đầu Tròn 0,9mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-ball-001-009m/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/001-009M-2-3.jpg,simple
"Mũi Khoan Mài Cùi 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-14mm-2/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/197-014XC-1-1.jpg,simple
Mắc Cài MiniPreval SL,Chỉnh nha,https://tinnha.vn/shop/chinh-nha/mac-cai-minipreval-sl/,"4,500,000 ",,,https://tinnha.vn/wp-content/uploads/2024/06/Artboard-1-copy.png,simple
Trâm Tay TG6,Nội nha,https://tinnha.vn/shop/noi-nha/tram-tay-tg6/,"385,000 ",,,https://tinnha.vn/wp-content/uploads/2023/09/z4685688051671_d2cd98dbd89d5bc972b0e05044de2c13.jpg,simple
Chén trộn (Ms: 8204),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/chen-tron-ms-8204/,"79,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN3_Chen-tron-11-1-1.png,simple
"Mũi Khoan Đầu Tròn 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-ball-001-012c/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/001-012C-1-1-1.jpg,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-14mm-3/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/173-014C-1-1-1.jpg,simple
Xi Măng Gắn Vĩnh Viễn  Total C-Ram,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/xi-mang-gan-vinh-vien-total-c-ram/,,"1,950,000 ₫","975,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Xi-măng-total-cram.jpg,simple
Bay (Ms: 7916-7917),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/bay-ms-7916-7917/,"65,000  – 79,000",,,https://tinnha.vn/wp-content/uploads/2024/04/TN2c_Bay-01-1-1.png,configurable
Thám trâm (Ms: 1419),Thám trâm,https://tinnha.vn/shop/dung-cu/tham-tram/tham-tram-ms-1419/,"55,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Tham-tram-1-1.png,simple
"Mũi Khoan Đầu Nụ Nhọn 2,7mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-nu-nhon-27mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/033-027M-1-1.jpg,simple
Đầu Trộn Cao Su Lỏng (Mixing Tip),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/dau-tron-cao-su-long-mixing-tip/,,"200,000 ₫","160,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Dau-tron-cao-su-long-01.png,simple
Tay Khoan Mài Kẽ (Interpoximal Contra Angle),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/tay-khoan-mai-ke-interpoximal-contra-angle/,"2,700,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/taykhoanmaike.jpg,simple
(Osteotome S-Set) Để Mở Rộng Xương,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/osteotome-s-set-de-mo-rong-xuong/,,"6,990,000 ₫","4,194,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Dụng-cụ-mở-rộng-xương.jpg,simple
Trâm Máy TG6,Nội nha,https://tinnha.vn/shop/noi-nha/tram-may-tg6/,"385,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-may-TG6-01-1-1.png,simple
Cây dũa xương (Ms: 2701),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-dua-xuong-ms-2701/,"179,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2701_Cay-dua-xuong-1-1.png,simple
Mũi Khoan Mài Cùi 1mm,Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-1mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/198-010C-1-1-1.jpg,simple
Kéo Cắt Phẫu Thuật ( Ms: 2102),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/keo-cat-phau-thuat-ms-2102/,"99,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN1b_Keo-cat-phau-thuat-021-1.png,simple
Kẹp ghim (Ms: 2A05-2A06),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-ghim-ms-2a05-2a07/,"109,000  – 119,000",,,https://tinnha.vn/wp-content/uploads/2024/04/TN-2b_Kep-kim-1-1.png,configurable
"Mũi Trụ Thuôn Đầu Tròn 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-tron-14mm/,"320,000  – 390,000",,,https://tinnha.vn/wp-content/uploads/2024/03/199-014M-1-1.jpg,configurable
"Mũi Đánh Dấu Độ Sâu T=0,03",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-danh-dau-do-sau-003mm/,"860,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/552-016M-1-1.jpg,simple
"Mũi Khoan Đầu Tròn 1,6mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-tron-16mm-2/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/546-016M-1-1.jpg,simple
Cây đưa MTA,Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-dua-mta/,"219,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Cay-dua-MTA-1-1.png,simple
